"","TIME","REP_AIRP","UNIT","TRA_MEAS","TRA_COV","AIRCRAFT","Value","Flag.and.Footnotes"
"21866",2016,"HELSINKI-VANTAA airport","Tonne","Freight and mail on board","Total transport","Boeing MD-83",2,NA
"21867",2016,"HELSINKI-VANTAA airport","Tonne","Freight and mail on board","Total transport","Canadair CL-600 regional jet - all models",154,NA
"21868",2016,"HELSINKI-VANTAA airport","Tonne","Freight and mail on board","Total transport","De Havilland Canada Dash 8 - all models",221,NA
"21869",2016,"HELSINKI-VANTAA airport","Tonne","Freight and mail on board","Total transport","Embraer 170",16,NA
"21870",2016,"HELSINKI-VANTAA airport","Tonne","Freight and mail on board","Total transport","Saab 340",758,NA
"21871",2016,"HELSINKI-VANTAA airport","Tonne","Freight and mail on board","Total transport","Other",898,NA
"21872",2016,"IVALO airport","Tonne","Freight and mail on board","Total transport","Airbus A320 - all models",2,NA
"21873",2016,"IVALO airport","Tonne","Freight and mail on board","Total transport","Airbus A321 - all models",3,NA
"21874",2016,"IVALO airport","Tonne","Freight and mail on board","Total transport","Other Embraer models",2,NA
"21875",2016,"JOENSUU airport","Tonne","Freight and mail on board","Total transport","Other",28,NA
"21876",2016,"JYVASKYLA airport","Tonne","Freight and mail on board","Total transport","Other",3,NA
"21877",2016,"KEMI-TORNIO airport","Tonne","Freight and mail on board","Total transport","Other Embraer models",6,NA
"21878",2016,"KEMI-TORNIO airport","Tonne","Freight and mail on board","Total transport","Other",35,NA
"21879",2016,"KAJAANI airport","Tonne","Freight and mail on board","Total transport","Other",18,NA
"21880",2016,"KOKKOLA-PIETARSAARI airport","Tonne","Freight and mail on board","Total transport","Saab 340",1,NA
"21881",2016,"KOKKOLA-PIETARSAARI airport","Tonne","Freight and mail on board","Total transport","Other",13,NA
"21882",2016,"KUUSAMO airport","Tonne","Freight and mail on board","Total transport","Other Embraer models",1,NA
"21883",2016,"KUUSAMO airport","Tonne","Freight and mail on board","Total transport","Other",1,NA
"21884",2016,"KITTILA airport","Tonne","Freight and mail on board","Total transport","Airbus A320 - all models",1,NA
"21885",2016,"KITTILA airport","Tonne","Freight and mail on board","Total transport","Airbus A321 - all models",3,NA
"21886",2016,"KUOPIO airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",2,NA
"21887",2016,"KUOPIO airport","Tonne","Freight and mail on board","Total transport","Other Embraer models",3,NA
"21888",2016,"KUOPIO airport","Tonne","Freight and mail on board","Total transport","Other",9,NA
"21889",2016,"MARIEHAMN airport","Tonne","Freight and mail on board","Total transport","Saab 340",2,NA
"21890",2016,"MARIEHAMN airport","Tonne","Freight and mail on board","Total transport","Other",172,NA
"21891",2016,"OULU airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",59,NA
"21892",2016,"OULU airport","Tonne","Freight and mail on board","Total transport","Airbus A321 - all models",87,NA
"21893",2016,"OULU airport","Tonne","Freight and mail on board","Total transport","Boeing 737 - all models",5,NA
"21894",2016,"OULU airport","Tonne","Freight and mail on board","Total transport","Other Embraer models",33,NA
"21895",2016,"OULU airport","Tonne","Freight and mail on board","Total transport","Other",145,NA
"21896",2016,"ROVANIEMI airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",13,NA
"21897",2016,"ROVANIEMI airport","Tonne","Freight and mail on board","Total transport","Airbus A320 - all models",12,NA
"21898",2016,"ROVANIEMI airport","Tonne","Freight and mail on board","Total transport","Airbus A321 - all models",11,NA
"21899",2016,"ROVANIEMI airport","Tonne","Freight and mail on board","Total transport","Other Embraer models",3,NA
"21900",2016,"ROVANIEMI airport","Tonne","Freight and mail on board","Total transport","Other",142,NA
"21901",2016,"TAMPERE-PIRKKALA airport","Tonne","Freight and mail on board","Total transport","Airbus A320 - all models",40,NA
"21902",2016,"TAMPERE-PIRKKALA airport","Tonne","Freight and mail on board","Total transport","Other Antonov models",182,NA
"21903",2016,"TAMPERE-PIRKKALA airport","Tonne","Freight and mail on board","Total transport","Boeing 737 - all models",29,NA
"21904",2016,"TAMPERE-PIRKKALA airport","Tonne","Freight and mail on board","Total transport","Other Boeing models",124,NA
"21905",2016,"TAMPERE-PIRKKALA airport","Tonne","Freight and mail on board","Total transport","Other",20,NA
"21906",2016,"TURKU airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 72 - all models",1,NA
"21907",2016,"TURKU airport","Tonne","Freight and mail on board","Total transport","De Havilland Canada Dash 8 - all models",1,NA
"21908",2016,"TURKU airport","Tonne","Freight and mail on board","Total transport","Other",2,NA
"21909",2016,"VAASA airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 72 - all models",1,NA
"21910",2016,"VAASA airport","Tonne","Freight and mail on board","Total transport","Other Embraer models",5,NA
"21911",2016,"VAASA airport","Tonne","Freight and mail on board","Total transport","Other",4,NA
"21912",2016,"RONNEBY airport","Tonne","Freight and mail on board","Total transport","Boeing 737 - all models",3,NA
"21913",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 42 - all models",8,NA
"21914",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 72 - all models",22,NA
"21915",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Airbus A310 - all models",14,NA
"21916",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",388,NA
"21917",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Airbus A320 - all models",724,NA
"21918",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Airbus A321 - all models",519,NA
"21919",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Airbus A330 - all models",9,NA
"21920",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Other Antonov models",178,NA
"21921",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","BAe-Avroliner RJ 100",26,NA
"21922",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","BAe 146 - all models",276,NA
"21923",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Boeing 757 - all models",563,NA
"21924",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Canadair CL-600 regional jet - all models",12,NA
"21925",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","De Havilland Canada Dash 8 - all models",9,NA
"21926",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Other de Havilland models",1,NA
"21927",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Other Dornier models",6,NA
"21928",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Other Embraer models",281,NA
"21929",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Fokker 100",16,NA
"21930",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Saab 340",75,NA
"21931",2016,"GOTEBORG/LANDVETTER airport","Tonne","Freight and mail on board","Total transport","Other",19,NA
"21932",2016,"GOTEBORG/SAVE airport","Tonne","Freight and mail on board","Total transport","Other Antonov models",3,NA
"21933",2016,"GOTEBORG/SAVE airport","Tonne","Freight and mail on board","Total transport","Saab 340",25,NA
"21934",2016,"GOTEBORG/SAVE airport","Tonne","Freight and mail on board","Total transport","Other",7,NA
"21935",2016,"STOCKHOLM/SKAVSTA airport","Tonne","Freight and mail on board","Total transport","Other Antonov models",95,NA
"21936",2016,"STOCKHOLM/SKAVSTA airport","Tonne","Freight and mail on board","Total transport","Boeing 737 - all models",10,NA
"21937",2016,"STOCKHOLM/SKAVSTA airport","Tonne","Freight and mail on board","Total transport","Saab 340",4,NA
"21938",2016,"STOCKHOLM/SKAVSTA airport","Tonne","Freight and mail on board","Total transport","Other",264,NA
"21939",2016,"MALMO airport","Tonne","Freight and mail on board","Total transport","Airbus A321 - all models",1,NA
"21940",2016,"MALMO airport","Tonne","Freight and mail on board","Total transport","Other Antonov models",154,NA
"21941",2016,"MALMO airport","Tonne","Freight and mail on board","Total transport","BAe-Avroliner RJ 100",7,NA
"21942",2016,"MALMO airport","Tonne","Freight and mail on board","Total transport","Boeing 757 - all models",28,NA
"21943",2016,"MALMO airport","Tonne","Freight and mail on board","Total transport","Boeing 777 - all models",180,NA
"21944",2016,"MALMO airport","Tonne","Freight and mail on board","Total transport","Boeing MD-11",52,NA
"21945",2016,"MALMO airport","Tonne","Freight and mail on board","Total transport","Canadair CL-600 regional jet - all models",1,NA
"21946",2016,"MALMO airport","Tonne","Freight and mail on board","Total transport","Saab 340",74,NA
